  -0.39533,  -0.87928,   0.47252,  -0.32785,  -0.93750,   0.42523,  -0.02573,   0.14064,  -0.20703,  -0.88095
  -0.82316,  -0.51432,  -0.93750,  -0.22764,   0.46206,  -0.82386,   0.10228,   0.69961,   0.93750,   0.70500
  -0.50770,   0.59794,   0.04161,   0.93750,  -0.50682,  -0.02600,  -0.26937,   0.21635,  -0.44389,   0.56457
   0.26549,  -0.05781,  -0.08353,  -0.42249,  -0.69236,   0.81532,  -0.43682,   0.40206,  -0.32434,   0.56989
   0.80259,   0.93750,   0.54577,   0.00505,   0.65979,  -0.51831,  -0.62740,  -0.69138,   0.10179,  -0.91563
  -0.80577,   0.74719,  -0.35389,  -0.80045,  -0.67052,   0.93750,   0.93750,  -0.03941,   0.03131,   0.11545
   0.93750,   0.93750,   0.53078,   0.93750,  -0.58086,  -0.88054,   0.01576,  -0.30209,  -0.23563,  -0.88685
  -0.60555,  -0.93750,   0.93750,   0.93750,   0.81024,  -0.33139,  -0.42493,  -0.69025,  -0.86747,  -0.68368
   0.47489,   0.44937,   0.16706,  -0.67553,  -0.68528,  -0.01773,  -0.62235,   0.40348,   0.49974,   0.93750
  -0.82943,   0.30541,  -0.34317,   0.27663,   0.87047,  -0.11960,   0.37591,   0.09321,  -0.19164,  -0.81075
   0.84668,  -0.32234,   0.37670,   0.13965,   0.72484,   0.10728,  -0.69633,   0.18359,  -0.05078,  -0.05165
  -0.54376,  -0.17047,  -0.08140,  -0.17125,  -0.46998,   0.25666,   0.23106,   0.24123,   0.15907,   0.85729
   0.17237,  -0.50904,   0.75022,  -0.40692,   0.06572,  -0.37116,   0.50544,  -0.93750,   0.81332,  -0.23873
   0.29297,  -0.46345,   0.03864,  -0.92874,   0.93750,   0.87350,  -0.93750,  -0.33957,  -0.39102,  -0.43213
  -0.80210,   0.81123,   0.07117,   0.69350,   0.30988,   0.32258,  -0.73779,  -0.80502,   0.28699,  -0.51212
  -0.78626,   0.69813,   0.57966,  -0.60206,  -0.44705,  -0.66398,   0.02320,  -0.09639,  -0.04781,  -0.57783
   0.35835,   0.91428,   0.39503,   0.05823,  -0.80155,  -0.72440,   0.50437,  -0.42726,  -0.37602,  -0.20778
   0.29925,   0.93750,   0.56417,  -0.87038,   0.87386,  -0.93750,   0.33875,   0.93750,  -0.54262,  -0.93750
  -0.19721,  -0.93006,   0.75307,  -0.83263,  -0.87159,  -0.93750,  -0.75011,  -0.93750,   0.93750,  -0.75385
  -0.93750,  -0.93750,   0.39730,   0.18765,   0.89212,   0.57532,   0.58359,   0.34978,  -0.44766,   0.93750
  -0.35737,  -0.32134,  -0.10935,   0.59638,  -0.18208,  -0.53468,   0.66214,   0.53527,   0.86176,   0.09756
  -0.87488,  -0.42821,  -0.72443,   0.79173,  -0.47010,   0.75430,   0.93750,   0.54026,  -0.67234,   0.93750
   0.93750,   0.93429,  -0.17194,  -0.81784,  -0.93750,  -0.36567,  -0.63478,  -0.51630,  -0.31296,   0.45609
   0.93750,   0.78863,  -0.93750,  -0.93750,   0.41654,   0.13876,   0.93750,   0.93750,  -0.93750,   0.93750
   0.53811,  -0.22252,   0.93750,   0.93750,  -0.50758,  -0.93750,  -0.55783,   0.60459,  -0.82827,   0.93750
   0.88413,  -0.38817,   0.56995,   0.92731,   0.25379,   0.39690,  -0.55014,   0.49486,  -0.38475,  -0.28278
